date,total,hk_residents,mainland_visitors,other_visitors,day_of_week,month,is_weekend,is_holiday
2022-07-11,9849,6828,2620,401,0,7,0,0
2022-07-12,11677,8554,2670,453,1,7,0,0
2022-07-13,9981,6891,2699,391,2,7,0,0
2022-07-14,10272,7578,2296,398,3,7,0,0
2022-07-15,13146,9665,2955,526,4,7,0,0
2022-07-16,11804,8775,2462,567,5,7,1,0
2022-07-17,13973,11102,2393,478,6,7,1,0
2022-07-18,10153,7406,2362,385,0,7,0,0
2022-07-19,10997,8235,2353,409,1,7,0,0
2022-07-20,11239,8052,2729,458,2,7,0,0
2022-07-21,10502,7657,2463,382,3,7,0,0
2022-07-22,13217,9816,2925,476,4,7,0,0
2022-07-23,12334,9389,2469,476,5,7,1,0
2022-07-24,15089,11723,2833,533,6,7,1,0
2022-07-25,11769,8306,3058,405,0,7,0,0
2022-07-26,11020,8008,2588,424,1,7,0,0
2022-07-27,10872,7600,2838,434,2,7,0,0
2022-07-28,11268,8254,2591,423,3,7,0,0
2022-07-29,13048,9651,2915,482,4,7,0,0
2022-07-30,13207,9870,2682,655,5,7,1,0
2022-07-31,15138,11874,2771,493,6,7,1,0
2022-08-01,13160,10000,2640,520,0,8,0,0
2022-08-02,12757,10025,2319,413,1,8,0,0
2022-08-03,12702,9574,2627,501,2,8,0,0
2022-08-04,11702,8871,2382,449,3,8,0,0
2022-08-05,14432,11004,2896,532,4,8,0,0
2022-08-06,13930,10634,2719,577,5,8,1,0
2022-08-07,15891,12944,2449,498,6,8,1,0
2022-08-08,13047,9766,2790,491,0,8,0,0
2022-08-09,14076,10869,2660,547,1,8,0,0
2022-08-10,13047,9651,2823,573,2,8,0,0
2022-08-11,13242,9825,2842,575,3,8,0,0
2022-08-12,16190,12307,3237,646,4,8,0,0
2022-08-13,14865,11392,2754,719,5,8,1,0
2022-08-14,18673,14952,3058,663,6,8,1,0
2022-08-15,14869,11704,2619,546,0,8,0,0
2022-08-16,15674,12634,2420,620,1,8,0,0
2022-08-17,14437,10725,3049,663,2,8,0,0
2022-08-18,16390,12731,2999,660,3,8,0,0
2022-08-19,16920,12713,3508,699,4,8,0,0
2022-08-20,17687,13862,2941,884,5,8,1,0
2022-08-21,20474,16437,3314,723,6,8,1,0
2022-08-22,15511,11944,2943,624,0,8,0,0
2022-08-23,17302,13584,2991,727,1,8,0,0
2022-08-24,17252,12928,3674,650,2,8,0,0
2022-08-25,12736,9424,2710,602,3,8,0,0
2022-08-26,21586,15205,5333,1048,4,8,0,0
2022-08-27,18417,13937,3661,819,5,8,1,0
2022-08-28,22066,17132,4039,895,6,8,1,0
2022-08-29,15236,11459,3085,692,0,8,0,0
2022-08-30,18696,13406,4406,884,1,8,0,0
2022-08-31,16215,11945,3565,705,2,8,0,0
2022-09-01,17906,13314,3736,856,3,9,0,0
2022-09-02,18265,13062,4104,1099,4,9,0,0
2022-09-03,17293,12814,3560,919,5,9,1,0
2022-09-04,19853,14782,4157,914,6,9,1,0
2022-09-05,12625,8888,3026,711,0,9,0,0
2022-09-06,16067,10972,4214,881,1,9,0,0
2022-09-07,12943,8895,3206,842,2,9,0,0
2022-09-08,13339,9029,3494,816,3,9,0,0
2022-09-09,16412,11216,4182,1014,4,9,0,0
2022-09-10,12241,8379,3059,803,5,9,1,0
2022-09-11,17112,12103,4037,972,6,9,1,0
2022-09-12,13434,9549,3189,696,0,9,0,1
2022-09-13,14841,10549,3492,800,1,9,0,0
2022-09-14,12425,8383,3277,765,2,9,0,0
2022-09-15,14525,10161,3480,884,3,9,0,0
2022-09-16,15727,10606,4024,1097,4,9,0,0
2022-09-17,13959,10061,2944,954,5,9,1,0
2022-09-18,17516,12821,3719,976,6,9,1,0
2022-09-19,11880,8087,3104,689,0,9,0,0
2022-09-20,15018,10423,3661,934,1,9,0,0
2022-09-21,13128,8823,3531,774,2,9,0,0
2022-09-22,13158,9132,3177,849,3,9,0,0
2022-09-23,15271,10752,3522,997,4,9,0,0
2022-09-24,13016,9273,2969,774,5,9,1,0
2022-09-25,16313,11800,3554,959,6,9,1,0
2022-09-26,12867,9267,2873,727,0,9,0,0
2022-09-27,15701,11373,3356,972,1,9,0,0
2022-09-28,15054,10866,3150,1038,2,9,0,0
2022-09-29,15837,11586,3142,1109,3,9,0,0
2022-09-30,20021,14961,3749,1311,4,9,0,0
2022-10-01,17555,13440,2803,1312,5,10,1,1
2022-10-02,18522,13963,3108,1451,6,10,1,0
2022-10-03,15502,11335,2928,1239,0,10,0,0
2022-10-04,18337,13996,3065,1276,1,10,0,1
2022-10-05,15333,11215,2868,1250,2,10,0,0
2022-10-06,16209,11977,2840,1392,3,10,0,0
2022-10-07,17769,12901,3310,1558,4,10,0,0
2022-10-08,17860,13352,2943,1565,5,10,1,0
2022-10-09,20707,15918,3030,1759,6,10,1,0
2022-10-10,16131,11707,2917,1507,0,10,0,0
2022-10-11,19119,14217,3147,1755,1,10,0,0
2022-10-12,16096,11798,2738,1560,2,10,0,0
2022-10-13,18231,13842,2580,1809,3,10,0,0
2022-10-14,21462,15881,3577,2004,4,10,0,0
2022-10-15,20915,16126,2900,1889,5,10,1,0
2022-10-16,25505,20144,3006,2355,6,10,1,0
2022-10-17,19404,14927,2632,1845,0,10,0,0
2022-10-18,20516,15529,2962,2025,1,10,0,0
2022-10-19,19077,14429,2770,1878,2,10,0,0
2022-10-20,21369,16589,2738,2042,3,10,0,0
2022-10-21,24807,18937,3488,2382,4,10,0,0
2022-10-22,23043,18235,2710,2098,5,10,1,0
2022-10-23,25680,20247,2987,2446,6,10,1,0
2022-10-24,21268,16527,2900,1841,0,10,0,0
2022-10-25,22310,17002,3117,2191,1,10,0,0
2022-10-26,21530,16265,3206,2059,2,10,0,0
2022-10-27,22354,17364,2811,2179,3,10,0,0
2022-10-28,27012,20468,3892,2652,4,10,0,0
2022-10-29,23977,18648,2995,2334,5,10,1,0
2022-10-30,28372,22243,3231,2898,6,10,1,0
2022-10-31,22477,17425,2717,2335,0,10,0,0
2022-11-01,26499,20258,3394,2847,1,11,0,0
2022-11-02,22730,17615,2635,2480,2,11,0,0
2022-11-03,25962,19868,3313,2781,3,11,0,0
2022-11-04,26883,20554,3488,2841,4,11,0,0
2022-11-05,28079,21755,3378,2946,5,11,1,0
2022-11-06,32885,25641,4001,3243,6,11,1,0
2022-11-07,26396,20133,3102,3161,0,11,0,0
2022-11-08,29194,22107,3938,3149,1,11,0,0
2022-11-09,26270,20148,3206,2916,2,11,0,0
2022-11-10,27007,20597,3437,2973,3,11,0,0
2022-11-11,30242,22280,4581,3381,4,11,0,0
2022-11-12,29808,22973,3504,3331,5,11,1,0
2022-11-13,34824,26886,4277,3661,6,11,1,0
2022-11-14,27346,20866,3273,3207,0,11,0,0
2022-11-15,30893,22878,4406,3609,1,11,0,0
2022-11-16,28840,21911,3536,3393,2,11,0,0
2022-11-17,27554,20639,3452,3463,3,11,0,0
2022-11-18,31276,23552,4229,3495,4,11,0,0
2022-11-19,32221,24593,3927,3701,5,11,1,0
2022-11-20,36353,28363,4132,3858,6,11,1,0
2022-11-21,29294,22465,3323,3506,0,11,0,0
2022-11-22,31319,23316,4313,3690,1,11,0,0
2022-11-23,30574,23170,3703,3701,2,11,0,0
2022-11-24,29699,22278,3736,3685,3,11,0,0
2022-11-25,32182,24229,4243,3710,4,11,0,0
2022-11-26,33514,25774,3572,4168,5,11,1,0
2022-11-27,37739,29155,4078,4506,6,11,1,0
2022-11-28,30756,23626,3302,3828,0,11,0,0
2022-11-29,33194,25154,4053,3987,1,11,0,0
2022-11-30,34970,27140,3708,4122,2,11,0,0
2022-12-01,35480,27504,3696,4280,3,12,0,0
2022-12-02,34302,26089,4263,3950,4,12,0,0
2022-12-03,38003,29733,3737,4533,5,12,1,0
2022-12-04,41762,32787,4249,4726,6,12,1,0
2022-12-05,35472,26991,3936,4545,0,12,0,0
2022-12-06,37801,28886,4379,4536,1,12,0,0
2022-12-07,35909,27547,3995,4367,2,12,0,0
2022-12-08,41083,31638,4545,4900,3,12,0,0
2022-12-09,41490,32491,4419,4580,4,12,0,0
2022-12-10,43902,35134,3864,4904,5,12,1,0
2022-12-11,46273,36885,4454,4934,6,12,1,0
2022-12-12,39235,30334,4111,4790,0,12,0,0
2022-12-13,42551,33590,4216,4745,1,12,0,0
2022-12-14,41886,33432,4124,4330,2,12,0,0
2022-12-15,47995,38210,4644,5141,3,12,0,0
2022-12-16,52612,43061,4618,4933,4,12,0,0
2022-12-17,54145,45374,3736,5035,5,12,1,0
2022-12-18,54553,45153,4120,5280,6,12,1,0
2022-12-19,46475,37277,3877,5321,0,12,0,0
2022-12-20,51284,40875,4563,5846,1,12,0,0
2022-12-21,49200,39456,3979,5765,2,12,0,0
2022-12-22,53210,42583,4641,5986,3,12,0,0
2022-12-23,52448,41851,4697,5900,4,12,0,0
2022-12-24,49845,39249,4404,6192,5,12,1,0
2022-12-25,48804,37734,5391,5679,6,12,1,1
2022-12-26,47083,35726,5133,6224,0,12,0,1
2022-12-27,53556,42210,4641,6705,1,12,0,0
2022-12-28,50522,38844,4261,7417,2,12,0,0
2022-12-29,51823,39130,4747,7946,3,12,0,0
2022-12-30,52414,39323,4549,8542,4,12,0,0
2022-12-31,51618,40479,4091,7048,5,12,1,0
2023-01-01,58094,45506,4306,8282,6,1,1,1
2023-01-02,62463,48588,3948,9927,0,1,0,1
2023-01-03,55244,42586,4255,8403,1,1,0,0
2023-01-04,53829,41535,4316,7978,2,1,0,0
2023-01-05,51809,38873,4793,8143,3,1,0,0
2023-01-06,55929,42117,5409,8403,4,1,0,0
2023-01-07,61367,44965,6997,9405,5,1,1,0
2023-01-08,108507,82047,13374,13086,6,1,1,0
2023-01-09,85132,63805,10494,10833,0,1,0,0
2023-01-10,90073,67398,11132,11543,1,1,0,0
2023-01-11,92345,67252,12567,12526,2,1,0,0
2023-01-12,100957,72996,14736,13225,3,1,0,0
2023-01-13,114058,83542,16121,14395,4,1,0,0
2023-01-14,126623,91861,17480,17282,5,1,1,0
2023-01-15,138585,101274,19335,17976,6,1,1,0
2023-01-16,119554,88040,17736,13778,0,1,0,0
2023-01-17,128576,96328,19140,13108,1,1,0,0
2023-01-18,159246,122280,22757,14209,2,1,0,0
2023-01-19,176968,137126,24414,15428,3,1,0,0
2023-01-20,189105,148217,24643,16245,4,1,0,0
2023-01-21,169249,137713,15384,16152,5,1,1,0
2023-01-22,156876,126470,15947,14459,6,1,1,0
2023-01-23,187582,145715,23540,18327,0,1,0,1
2023-01-24,210649,160266,28460,21923,1,1,0,1
2023-01-25,236119,185287,30040,20792,2,1,0,1
2023-01-26,216563,161410,34967,20186,3,1,0,0
2023-01-27,214132,158838,33796,21498,4,1,0,0
2023-01-28,231478,182039,27103,22336,5,1,1,0
2023-01-29,267685,222068,26125,19492,6,1,1,0
2023-01-30,207034,164671,26920,15443,0,1,0,0
2023-01-31,184696,143688,27461,13547,1,1,0,0
2023-02-01,162174,119697,28620,13857,2,2,0,0
2023-02-02,151338,106173,30314,14851,3,2,0,0
2023-02-03,170190,120042,32665,17483,4,2,0,0
2023-02-04,181176,125762,33213,22201,5,2,1,0
2023-02-05,172957,124801,26042,22114,6,2,1,0
2023-02-06,284191,220173,45467,18551,0,2,0,0
2023-02-07,273252,210096,45034,18122,1,2,0,0
2023-02-08,286358,216225,51656,18477,2,2,0,0
2023-02-09,298696,222531,56237,19928,3,2,0,0
2023-02-10,369762,275917,71100,22745,4,2,0,0
2023-02-11,447115,324571,92650,29894,5,2,1,0
2023-02-12,479307,358936,89224,31147,6,2,1,0
2023-02-13,359394,264513,72906,21975,0,2,0,0
2023-02-14,331541,240393,70603,20545,1,2,0,0
2023-02-15,350462,251265,76847,22350,2,2,0,0
2023-02-16,358740,253529,82992,22219,3,2,0,0
2023-02-17,427456,304926,96622,25908,4,2,0,0
2023-02-18,518412,352335,133051,33026,5,2,1,0
2023-02-19,530779,381882,115758,33139,6,2,1,0
2023-02-20,392060,283362,85108,23590,0,2,0,0
2023-02-21,366955,260086,84831,22038,1,2,0,0
2023-02-22,377920,262632,91239,24049,2,2,0,0
2023-02-23,387480,271594,90100,25786,3,2,0,0
2023-02-24,467425,331332,107153,28940,4,2,0,0
2023-02-25,572001,380017,153429,38555,5,2,1,0
2023-02-26,567439,400660,129323,37456,6,2,1,0
2023-02-27,427275,304151,93976,29148,0,2,0,0
2023-02-28,405993,280659,95745,29589,1,2,0,0
2023-03-01,409740,279647,101858,28235,2,3,0,0
2023-03-02,417823,287167,104499,26157,3,3,0,0
2023-03-03,492052,344904,117705,29443,4,3,0,0
2023-03-04,591214,387833,168620,34761,5,3,1,0
2023-03-05,594407,416162,140420,37825,6,3,1,0
2023-03-06,431730,303995,97519,30216,0,3,0,0
2023-03-07,408544,287092,93307,28145,1,3,0,0
2023-03-08,418274,286476,100994,30804,2,3,0,0
2023-03-09,430836,296785,104353,29698,3,3,0,0
2023-03-10,503172,353925,119296,29951,4,3,0,0
2023-03-11,617305,403918,177284,36103,5,3,1,0
2023-03-12,633798,451663,145586,36549,6,3,1,0
2023-03-13,451330,318055,105603,27672,0,3,0,0
2023-03-14,420429,292778,102525,25126,1,3,0,0
2023-03-15,422112,289944,105450,26718,2,3,0,0
2023-03-16,445982,303177,114946,27859,3,3,0,0
2023-03-17,526860,361026,134068,31766,4,3,0,0
2023-03-18,641693,411681,193404,36608,5,3,1,0
2023-03-19,643105,437355,167752,37998,6,3,1,0
2023-03-20,465045,317765,116752,30528,0,3,0,0
2023-03-21,440249,292907,117862,29480,1,3,0,0
2023-03-22,434098,287339,118103,28656,2,3,0,0
2023-03-23,449704,296359,123431,29914,3,3,0,0
2023-03-24,535686,355409,147906,32371,4,3,0,0
2023-03-25,615801,391988,188630,35183,5,3,1,0
2023-03-26,587029,402079,147078,37872,6,3,1,0
2023-03-27,446941,308418,108151,30372,0,3,0,0
2023-03-28,438667,295810,113898,28959,1,3,0,0
2023-03-29,448633,300493,113401,34739,2,3,0,0
2023-03-30,462094,318451,112710,30933,3,3,0,0
2023-03-31,551395,399127,121603,30665,4,3,0,0
2023-04-01,693466,480822,177318,35326,5,4,1,0
2023-04-02,638821,464913,138211,35697,6,4,1,0
2023-04-03,496481,372742,92373,31366,0,4,0,0
2023-04-04,594780,477619,88054,29107,1,4,0,0
2023-04-05,667994,511045,118235,38714,2,4,0,1
2023-04-06,580290,461759,80995,37536,3,4,0,0
2023-04-07,750591,621229,87307,42055,4,4,0,0
2023-04-08,709169,519258,150948,38963,5,4,1,0
2023-04-09,785019,609395,136092,39532,6,4,1,0
2023-04-10,779850,649658,101033,29159,0,4,0,0
2023-04-11,582649,423888,129751,29010,1,4,0,0
2023-04-12,541363,366909,136547,37907,2,4,0,0
2023-04-13,523774,350196,139235,34343,3,4,0,0
2023-04-14,582790,387358,157868,37564,4,4,0,0
2023-04-15,715177,438002,237530,39645,5,4,1,0
2023-04-16,707788,472757,193283,41748,6,4,1,0
2023-04-17,513346,341849,136495,35002,0,4,0,0
2023-04-18,495112,314184,144578,36350,1,4,0,0
2023-04-19,455168,288710,128634,37824,2,4,0,0
2023-04-20,464541,294463,129479,40599,3,4,0,0
2023-04-21,548727,349408,154899,44420,4,4,0,0
2023-04-22,658750,413554,198503,46693,5,4,1,0
2023-04-23,651279,445953,157663,47663,6,4,1,0
2023-04-24,497098,329511,129726,37861,0,4,0,0
2023-04-25,474111,309090,126588,38433,1,4,0,0
2023-04-26,491364,316252,135075,40037,2,4,0,0
2023-04-27,513788,329887,141710,42191,3,4,0,0
2023-04-28,614354,396177,174334,43843,4,4,0,0
2023-04-29,775085,450842,276216,48027,5,4,1,0
2023-04-30,802533,465810,288799,47924,6,4,1,0
2023-05-01,746053,441273,263526,41254,0,5,0,1
2023-05-02,568879,270646,264240,33993,1,5,0,0
2023-05-03,480434,255429,189497,35508,2,5,0,0
2023-05-04,429999,282376,114631,32992,3,5,0,0
2023-05-05,492143,329593,125774,36776,4,5,0,0
2023-05-06,578597,401901,138176,38520,5,5,1,0
2023-05-07,581307,390088,149384,41835,6,5,1,0
2023-05-08,461312,315977,112730,32605,0,5,0,0
2023-05-09,466585,319881,115257,31447,1,5,0,0
2023-05-10,497626,325134,139480,33012,2,5,0,0
2023-05-11,511224,325823,153153,32248,3,5,0,0
2023-05-12,559350,376444,147113,35793,4,5,0,0
2023-05-13,730105,451802,240603,37700,5,5,1,0
2023-05-14,684276,463762,182219,38295,6,5,1,0
2023-05-15,504156,339986,131149,33021,0,5,0,0
2023-05-16,488564,327670,128659,32235,1,5,0,0
2023-05-17,472963,314816,125229,32918,2,5,0,0
2023-05-18,487389,325742,129089,32558,3,5,0,0
2023-05-19,558703,377847,143841,37015,4,5,0,0
2023-05-20,712508,449096,223051,40361,5,5,1,0
2023-05-21,685333,461878,183135,40320,6,5,1,0
2023-05-22,491295,341056,117471,32768,0,5,0,0
2023-05-23,453499,310921,111432,31146,1,5,0,0
2023-05-24,473612,324540,117151,31921,2,5,0,0
2023-05-25,613407,454314,126840,32253,3,5,0,0
2023-05-26,856690,691579,121752,43359,4,5,0,1
2023-05-27,687744,450693,194320,42731,5,5,1,0
2023-05-28,740747,534741,165829,40177,6,5,1,0
2023-05-29,504011,354633,116841,32537,0,5,0,0
2023-05-30,461077,319661,110541,30875,1,5,0,0
2023-05-31,444776,307056,105879,31841,2,5,0,0
2023-06-01,442739,296011,114604,32124,3,6,0,0
2023-06-02,513603,355609,120360,37634,4,6,0,0
2023-06-03,623817,409893,173399,40525,5,6,1,0
2023-06-04,617740,428393,147237,42110,6,6,1,0
2023-06-05,476764,331486,107228,38050,0,6,0,0
2023-06-06,463984,311626,116944,35414,1,6,0,0
2023-06-07,473460,317990,120725,34745,2,6,0,0
2023-06-08,483127,328151,119743,35233,3,6,0,0
2023-06-09,561900,388679,134266,38955,4,6,0,0
2023-06-10,703325,459750,201340,42235,5,6,1,0
2023-06-11,723631,506889,172161,44581,6,6,1,0
2023-06-12,511372,351985,119942,39445,0,6,0,0
2023-06-13,477548,324245,117582,35721,1,6,0,0
2023-06-14,475522,321990,117377,36155,2,6,0,0
2023-06-15,480423,326893,117943,35587,3,6,0,0
2023-06-16,558640,388386,130702,39552,4,6,0,0
2023-06-17,674054,450287,183882,39885,5,6,1,0
2023-06-18,693408,490102,161124,42182,6,6,1,0
2023-06-19,521919,362872,121648,37399,0,6,0,0
2023-06-20,512419,351234,124620,36565,1,6,0,0
2023-06-21,626001,444065,143368,38568,2,6,0,0
2023-06-22,729455,488053,200268,41134,3,6,0,1
2023-06-23,674647,393753,238332,42562,4,6,0,0
2023-06-24,699207,481946,173752,43509,5,6,1,0
2023-06-25,760304,580570,133762,45972,6,6,1,0
2023-06-26,556114,387640,127455,41019,0,6,0,0
2023-06-27,527402,361062,129444,36896,1,6,0,0
2023-06-28,535007,362210,132482,40315,2,6,0,0
2023-06-29,542374,366999,135829,39546,3,6,0,0
2023-06-30,688305,498749,150635,38921,4,6,0,0
2023-07-01,863301,610031,211864,41406,5,7,1,1
2023-07-02,801307,586363,171486,43458,6,7,1,0
2023-07-03,545238,371531,136279,37428,0,7,0,0
2023-07-04,522877,345853,139657,37367,1,7,0,0
2023-07-05,555271,361895,154696,38680,2,7,0,0
2023-07-06,553301,358518,155079,39704,3,7,0,0
2023-07-07,628830,422140,165871,40819,4,7,0,0
2023-07-08,793236,512054,236587,44595,5,7,1,0
2023-07-09,816929,555818,214366,46745,6,7,1,0
2023-07-10,589072,386159,162039,40874,0,7,0,0
2023-07-11,567173,362217,167086,37870,1,7,0,0
2023-07-12,585483,367863,179157,38463,2,7,0,0
2023-07-13,595958,378622,180051,37285,3,7,0,0
2023-07-14,659804,432811,186820,40173,4,7,0,0
2023-07-15,832423,534094,255296,43033,5,7,1,0
